country,country_name,indicator,year,value,source_flag,source,unit
DE,Germany,I_IUPOL2,2021,7.9,,Eurostat: isoc_ci_ac_i,percent
DE,Germany,I_IUPOL2,2022,6.6,,Eurostat: isoc_ci_ac_i,percent
DE,Germany,I_IUPOL2,2023,10.77,,Eurostat: isoc_ci_ac_i,percent
DE,Germany,I_IUPOL2,2024,15.51,,Eurostat: isoc_ci_ac_i,percent
DE,Germany,I_IUPOL2,2025,16.76,,Eurostat: isoc_ci_ac_i,percent
DE,Germany,I_IUCPP,2014,,,Eurostat: isoc_ci_ac_i,percent
DE,Germany,I_IUCPP,2015,19.13,,Eurostat: isoc_ci_ac_i,percent
DE,Germany,I_IUCPP,2016,,,Eurostat: isoc_ci_ac_i,percent
DE,Germany,I_IUCPP,2017,19.52,,Eurostat: isoc_ci_ac_i,percent
DE,Germany,I_IUCPP,2018,,,Eurostat: isoc_ci_ac_i,percent
DE,Germany,I_IUCPP,2019,22.3,,Eurostat: isoc_ci_ac_i,percent
DE,Germany,I_IUCPP,2020,,,Eurostat: isoc_ci_ac_i,percent
DE,Germany,I_IUCPP,2021,10.89,b,Eurostat: isoc_ci_ac_i,percent
DE,Germany,I_IUCPP,2022,8.71,,Eurostat: isoc_ci_ac_i,percent
DE,Germany,I_IUCPP,2023,13.63,,Eurostat: isoc_ci_ac_i,percent
DE,Germany,I_IUCPP,2024,20.03,,Eurostat: isoc_ci_ac_i,percent
DE,Germany,I_IUCPP,2025,22.6,,Eurostat: isoc_ci_ac_i,percent
DE,Germany,I_IUVOD,2014,,,Eurostat: isoc_ci_ac_i,percent
DE,Germany,I_IUVOD,2015,,,Eurostat: isoc_ci_ac_i,percent
DE,Germany,I_IUVOD,2016,21.03,,Eurostat: isoc_ci_ac_i,percent
DE,Germany,I_IUVOD,2017,,,Eurostat: isoc_ci_ac_i,percent
DE,Germany,I_IUVOD,2018,28.36,,Eurostat: isoc_ci_ac_i,percent
DE,Germany,I_IUVOD,2019,,,Eurostat: isoc_ci_ac_i,percent
DE,Germany,I_IUVOD,2020,43.42,,Eurostat: isoc_ci_ac_i,percent
DE,Germany,I_IUVOD,2021,,,Eurostat: isoc_ci_ac_i,percent
DE,Germany,I_IUVOD,2022,36.73,,Eurostat: isoc_ci_ac_i,percent
DE,Germany,I_IUVOD,2023,,,Eurostat: isoc_ci_ac_i,percent
DE,Germany,I_IUVOD,2024,53.48,,Eurostat: isoc_ci_ac_i,percent
DE,Germany,I_IUVOD,2025,,,Eurostat: isoc_ci_ac_i,percent
DE,Germany,deprivation,2015,5.7,,Eurostat: ilc_mdsd11,percent
DE,Germany,deprivation,2016,4.7,,Eurostat: ilc_mdsd11,percent
DE,Germany,deprivation,2017,3.7,,Eurostat: ilc_mdsd11,percent
DE,Germany,deprivation,2018,3.4,,Eurostat: ilc_mdsd11,percent
DE,Germany,deprivation,2019,3.0,,Eurostat: ilc_mdsd11,percent
DE,Germany,deprivation,2020,4.4,b,Eurostat: ilc_mdsd11,percent
DE,Germany,deprivation,2021,4.3,,Eurostat: ilc_mdsd11,percent
DE,Germany,deprivation,2022,6.2,,Eurostat: ilc_mdsd11,percent
DE,Germany,deprivation,2023,6.9,,Eurostat: ilc_mdsd11,percent
DE,Germany,deprivation,2024,6.2,,Eurostat: ilc_mdsd11,percent
DE,Germany,deprivation,2025,5.6,,Eurostat: ilc_mdsd11,percent
EE,Estonia,I_IUSNET,2014,50.64,b,Eurostat: isoc_ci_ac_i,percent
EE,Estonia,I_IUSNET,2015,55.83,,Eurostat: isoc_ci_ac_i,percent
EE,Estonia,I_IUSNET,2016,57.45,,Eurostat: isoc_ci_ac_i,percent
EE,Estonia,I_IUSNET,2017,60.31,,Eurostat: isoc_ci_ac_i,percent
EE,Estonia,I_IUSNET,2018,62.07,,Eurostat: isoc_ci_ac_i,percent
EE,Estonia,I_IUSNET,2019,65.14,,Eurostat: isoc_ci_ac_i,percent
EE,Estonia,I_IUSNET,2020,65.2,,Eurostat: isoc_ci_ac_i,percent
EE,Estonia,I_IUSNET,2021,67.33,,Eurostat: isoc_ci_ac_i,percent
EE,Estonia,I_IUSNET,2022,66.08,,Eurostat: isoc_ci_ac_i,percent
EE,Estonia,I_IUSNET,2023,68.49,,Eurostat: isoc_ci_ac_i,percent
EE,Estonia,I_IUSNET,2024,68.43,,Eurostat: isoc_ci_ac_i,percent
EE,Estonia,I_IUSNET,2025,72.58,,Eurostat: isoc_ci_ac_i,percent
EE,Estonia,I_IUVOTE,2014,,,Eurostat: isoc_ci_ac_i,percent
EE,Estonia,I_IUVOTE,2015,11.32,,Eurostat: isoc_ci_ac_i,percent
EE,Estonia,I_IUVOTE,2016,,,Eurostat: isoc_ci_ac_i,percent
EE,Estonia,I_IUVOTE,2017,8.32,,Eurostat: isoc_ci_ac_i,percent
EE,Estonia,I_IUVOTE,2018,,,Eurostat: isoc_ci_ac_i,percent
EE,Estonia,I_IUVOTE,2019,25.99,,Eurostat: isoc_ci_ac_i,percent
EE,Estonia,I_IUVOTE,2020,,,Eurostat: isoc_ci_ac_i,percent
EE,Estonia,I_IUVOTE,2021,10.4,,Eurostat: isoc_ci_ac_i,percent
EE,Estonia,I_IUVOTE,2022,14.88,,Eurostat: isoc_ci_ac_i,percent
EE,Estonia,I_IUVOTE,2023,26.6,,Eurostat: isoc_ci_ac_i,percent
EE,Estonia,I_IUVOTE,2024,13.78,,Eurostat: isoc_ci_ac_i,percent
EE,Estonia,I_IUVOTE,2025,9.77,,Eurostat: isoc_ci_ac_i,percent
EE,Estonia,I_IUPOL2,2014,,,Eurostat: isoc_ci_ac_i,percent
EE,Estonia,I_IUPOL2,2015,,,Eurostat: isoc_ci_ac_i,percent
EE,Estonia,I_IUPOL2,2016,,,Eurostat: isoc_ci_ac_i,percent
EE,Estonia,I_IUPOL2,2017,,,Eurostat: isoc_ci_ac_i,percent
EE,Estonia,I_IUPOL2,2018,,,Eurostat: isoc_ci_ac_i,percent
EE,Estonia,I_IUPOL2,2019,,,Eurostat: isoc_ci_ac_i,percent
EE,Estonia,I_IUPOL2,2020,,,Eurostat: isoc_ci_ac_i,percent
EE,Estonia,I_IUPOL2,2021,11.06,,Eurostat: isoc_ci_ac_i,percent
EE,Estonia,I_IUPOL2,2022,9.81,,Eurostat: isoc_ci_ac_i,percent
EE,Estonia,I_IUPOL2,2023,10.94,,Eurostat: isoc_ci_ac_i,percent
EE,Estonia,I_IUPOL2,2024,9.47,,Eurostat: isoc_ci_ac_i,percent
EE,Estonia,I_IUPOL2,2025,10.27,,Eurostat: isoc_ci_ac_i,percent
EE,Estonia,I_IUCPP,2014,,,Eurostat: isoc_ci_ac_i,percent
EE,Estonia,I_IUCPP,2015,15.79,,Eurostat: isoc_ci_ac_i,percent
EE,Estonia,I_IUCPP,2016,,,Eurostat: isoc_ci_ac_i,percent
EE,Estonia,I_IUCPP,2017,14.0,,Eurostat: isoc_ci_ac_i,percent
EE,Estonia,I_IUCPP,2018,,,Eurostat: isoc_ci_ac_i,percent
EE,Estonia,I_IUCPP,2019,30.65,,Eurostat: isoc_ci_ac_i,percent
EE,Estonia,I_IUCPP,2020,,,Eurostat: isoc_ci_ac_i,percent
EE,Estonia,I_IUCPP,2021,16.23,,Eurostat: isoc_ci_ac_i,percent
EE,Estonia,I_IUCPP,2022,19.49,,Eurostat: isoc_ci_ac_i,percent
EE,Estonia,I_IUCPP,2023,30.44,,Eurostat: isoc_ci_ac_i,percent
EE,Estonia,I_IUCPP,2024,18.28,,Eurostat: isoc_ci_ac_i,percent
EE,Estonia,I_IUCPP,2025,15.9,,Eurostat: isoc_ci_ac_i,percent
EE,Estonia,I_IUVOD,2014,,,Eurostat: isoc_ci_ac_i,percent
EE,Estonia,I_IUVOD,2015,,,Eurostat: isoc_ci_ac_i,percent
EE,Estonia,I_IUVOD,2016,21.17,,Eurostat: isoc_ci_ac_i,percent
EE,Estonia,I_IUVOD,2017,,,Eurostat: isoc_ci_ac_i,percent
EE,Estonia,I_IUVOD,2018,23.74,,Eurostat: isoc_ci_ac_i,percent
EE,Estonia,I_IUVOD,2019,,,Eurostat: isoc_ci_ac_i,percent
EE,Estonia,I_IUVOD,2020,30.05,,Eurostat: isoc_ci_ac_i,percent
EE,Estonia,I_IUVOD,2021,,,Eurostat: isoc_ci_ac_i,percent
EE,Estonia,I_IUVOD,2022,40.52,,Eurostat: isoc_ci_ac_i,percent
EE,Estonia,I_IUVOD,2023,,,Eurostat: isoc_ci_ac_i,percent
EE,Estonia,I_IUVOD,2024,34.66,,Eurostat: isoc_ci_ac_i,percent
EE,Estonia,I_IUVOD,2025,,,Eurostat: isoc_ci_ac_i,percent
EE,Estonia,deprivation,2015,3.5,,Eurostat: ilc_mdsd11,percent
EE,Estonia,deprivation,2016,2.2,,Eurostat: ilc_mdsd11,percent
EE,Estonia,deprivation,2017,4.0,,Eurostat: ilc_mdsd11,percent
EE,Estonia,deprivation,2018,3.1,,Eurostat: ilc_mdsd11,percent
EE,Estonia,deprivation,2019,2.6,,Eurostat: ilc_mdsd11,percent
EE,Estonia,deprivation,2020,2.3,,Eurostat: ilc_mdsd11,percent
EE,Estonia,deprivation,2021,1.9,,Eurostat: ilc_mdsd11,percent
EE,Estonia,deprivation,2022,3.3,,Eurostat: ilc_mdsd11,percent
EE,Estonia,deprivation,2023,2.5,,Eurostat: ilc_mdsd11,percent
EE,Estonia,deprivation,2024,3.1,,Eurostat: ilc_mdsd11,percent
EE,Estonia,deprivation,2025,3.5,,Eurostat: ilc_mdsd11,percent
IE,Ireland,I_IUSNET,2014,50.43,,Eurostat: isoc_ci_ac_i,percent
IE,Ireland,I_IUSNET,2015,52.55,,Eurostat: isoc_ci_ac_i,percent
IE,Ireland,I_IUSNET,2016,57.89,,Eurostat: isoc_ci_ac_i,percent
IE,Ireland,I_IUSNET,2017,58.86,,Eurostat: isoc_ci_ac_i,percent
IE,Ireland,I_IUSNET,2018,60.13,,Eurostat: isoc_ci_ac_i,percent
IE,Ireland,I_IUSNET,2019,63.58,,Eurostat: isoc_ci_ac_i,percent
IE,Ireland,I_IUSNET,2020,60.55,,Eurostat: isoc_ci_ac_i,percent
IE,Ireland,I_IUSNET,2021,69.06,b,Eurostat: isoc_ci_ac_i,percent
IE,Ireland,I_IUSNET,2022,72.07,,Eurostat: isoc_ci_ac_i,percent
IE,Ireland,I_IUSNET,2023,70.06,,Eurostat: isoc_ci_ac_i,percent
IE,Ireland,I_IUSNET,2024,74.5,,Eurostat: isoc_ci_ac_i,percent
IE,Ireland,I_IUSNET,2025,79.89,,Eurostat: isoc_ci_ac_i,percent
IE,Ireland,I_IUVOTE,2014,,,Eurostat: isoc_ci_ac_i,percent
IE,Ireland,I_IUVOTE,2015,3.31,,Eurostat: isoc_ci_ac_i,percent
IE,Ireland,I_IUVOTE,2016,,,Eurostat: isoc_ci_ac_i,percent
IE,Ireland,I_IUVOTE,2017,4.5,,Eurostat: isoc_ci_ac_i,percent
IE,Ireland,I_IUVOTE,2018,,,Eurostat: isoc_ci_ac_i,percent
IE,Ireland,I_IUVOTE,2019,6.67,,Eurostat: isoc_ci_ac_i,percent
IE,Ireland,I_IUVOTE,2020,,,Eurostat: isoc_ci_ac_i,percent
IE,Ireland,I_IUVOTE,2021,13.7,b,Eurostat: isoc_ci_ac_i,percent
IE,Ireland,I_IUVOTE,2022,12.94,,Eurostat: isoc_ci_ac_i,percent
IE,Ireland,I_IUVOTE,2023,12.73,,Eurostat: isoc_ci_ac_i,percent
IE,Ireland,I_IUVOTE,2024,16.1,,Eurostat: isoc_ci_ac_i,percent
IE,Ireland,I_IUVOTE,2025,18.63,,Eurostat: isoc_ci_ac_i,percent
IE,Ireland,I_IUPOL2,2014,,,Eurostat: isoc_ci_ac_i,percent
IE,Ireland,I_IUPOL2,2015,,,Eurostat: isoc_ci_ac_i,percent
IE,Ireland,I_IUPOL2,2016,,,Eurostat: isoc_ci_ac_i,percent
IE,Ireland,I_IUPOL2,2017,,,Eurostat: isoc_ci_ac_i,percent
IE,Ireland,I_IUPOL2,2018,,,Eurostat: isoc_ci_ac_i,percent
IE,Ireland,I_IUPOL2,2019,,,Eurostat: isoc_ci_ac_i,percent
IE,Ireland,I_IUPOL2,2020,,,Eurostat: isoc_ci_ac_i,percent
IE,Ireland,I_IUPOL2,2021,20.87,,Eurostat: isoc_ci_ac_i,percent
IE,Ireland,I_IUPOL2,2022,18.34,,Eurostat: isoc_ci_ac_i,percent
IE,Ireland,I_IUPOL2,2023,16.19,,Eurostat: isoc_ci_ac_i,percent
IE,Ireland,I_IUPOL2,2024,20.23,,Eurostat: isoc_ci_ac_i,percent
IE,Ireland,I_IUPOL2,2025,20.15,,Eurostat: isoc_ci_ac_i,percent
IE,Ireland,I_IUCPP,2014,,,Eurostat: isoc_ci_ac_i,percent
IE,Ireland,I_IUCPP,2015,6.04,,Eurostat: isoc_ci_ac_i,percent
IE,Ireland,I_IUCPP,2016,,,Eurostat: isoc_ci_ac_i,percent
IE,Ireland,I_IUCPP,2017,8.91,,Eurostat: isoc_ci_ac_i,percent
IE,Ireland,I_IUCPP,2018,,,Eurostat: isoc_ci_ac_i,percent
IE,Ireland,I_IUCPP,2019,12.51,,Eurostat: isoc_ci_ac_i,percent
IE,Ireland,I_IUCPP,2020,,,Eurostat: isoc_ci_ac_i,percent
IE,Ireland,I_IUCPP,2021,26.46,b,Eurostat: isoc_ci_ac_i,percent
IE,Ireland,I_IUCPP,2022,23.38,,Eurostat: isoc_ci_ac_i,percent
IE,Ireland,I_IUCPP,2023,20.88,,Eurostat: isoc_ci_ac_i,percent
IE,Ireland,I_IUCPP,2024,27.86,,Eurostat: isoc_ci_ac_i,percent
IE,Ireland,I_IUCPP,2025,30.08,,Eurostat: isoc_ci_ac_i,percent
IE,Ireland,I_IUVOD,2014,,,Eurostat: isoc_ci_ac_i,percent
IE,Ireland,I_IUVOD,2015,,,Eurostat: isoc_ci_ac_i,percent
IE,Ireland,I_IUVOD,2016,19.8,,Eurostat: isoc_ci_ac_i,percent
IE,Ireland,I_IUVOD,2017,,,Eurostat: isoc_ci_ac_i,percent
IE,Ireland,I_IUVOD,2018,39.15,,Eurostat: isoc_ci_ac_i,percent
IE,Ireland,I_IUVOD,2019,,,Eurostat: isoc_ci_ac_i,percent
IE,Ireland,I_IUVOD,2020,50.39,,Eurostat: isoc_ci_ac_i,percent
IE,Ireland,I_IUVOD,2021,,,Eurostat: isoc_ci_ac_i,percent
IE,Ireland,I_IUVOD,2022,,,Eurostat: isoc_ci_ac_i,percent
IE,Ireland,I_IUVOD,2023,,,Eurostat: isoc_ci_ac_i,percent
IE,Ireland,I_IUVOD,2024,72.01,,Eurostat: isoc_ci_ac_i,percent
IE,Ireland,I_IUVOD,2025,,,Eurostat: isoc_ci_ac_i,percent
IE,Ireland,deprivation,2015,9.4,,Eurostat: ilc_mdsd11,percent
IE,Ireland,deprivation,2016,8.0,,Eurostat: ilc_mdsd11,percent
IE,Ireland,deprivation,2017,6.9,,Eurostat: ilc_mdsd11,percent
IE,Ireland,deprivation,2018,6.1,,Eurostat: ilc_mdsd11,percent
IE,Ireland,deprivation,2019,6.5,b,Eurostat: ilc_mdsd11,percent
IE,Ireland,deprivation,2020,6.1,b,Eurostat: ilc_mdsd11,percent
IE,Ireland,deprivation,2021,4.8,,Eurostat: ilc_mdsd11,percent
IE,Ireland,deprivation,2022,5.3,,Eurostat: ilc_mdsd11,percent
IE,Ireland,deprivation,2023,6.0,,Eurostat: ilc_mdsd11,percent
IE,Ireland,deprivation,2024,4.5,,Eurostat: ilc_mdsd11,percent
IE,Ireland,deprivation,2025,5.2,,Eurostat: ilc_mdsd11,percent
EL,Greece,I_IUSNET,2014,40.65,,Eurostat: isoc_ci_ac_i,percent
EL,Greece,I_IUSNET,2015,43.91,,Eurostat: isoc_ci_ac_i,percent
EL,Greece,I_IUSNET,2016,46.65,,Eurostat: isoc_ci_ac_i,percent
EL,Greece,I_IUSNET,2017,49.97,,Eurostat: isoc_ci_ac_i,percent
EL,Greece,I_IUSNET,2018,53.03,,Eurostat: isoc_ci_ac_i,percent
EL,Greece,I_IUSNET,2019,56.69,,Eurostat: isoc_ci_ac_i,percent
EL,Greece,I_IUSNET,2020,59.41,,Eurostat: isoc_ci_ac_i,percent
EL,Greece,I_IUSNET,2021,62.05,,Eurostat: isoc_ci_ac_i,percent
EL,Greece,I_IUSNET,2022,67.03,,Eurostat: isoc_ci_ac_i,percent
EL,Greece,I_IUSNET,2023,68.1,,Eurostat: isoc_ci_ac_i,percent
EL,Greece,I_IUSNET,2024,68.67,,Eurostat: isoc_ci_ac_i,percent
EL,Greece,I_IUSNET,2025,73.04,,Eurostat: isoc_ci_ac_i,percent
EL,Greece,I_IUVOTE,2014,,,Eurostat: isoc_ci_ac_i,percent
EL,Greece,I_IUVOTE,2015,5.12,,Eurostat: isoc_ci_ac_i,percent
EL,Greece,I_IUVOTE,2016,,,Eurostat: isoc_ci_ac_i,percent
EL,Greece,I_IUVOTE,2017,3.61,,Eurostat: isoc_ci_ac_i,percent
EL,Greece,I_IUVOTE,2018,,,Eurostat: isoc_ci_ac_i,percent
EL,Greece,I_IUVOTE,2019,2.89,,Eurostat: isoc_ci_ac_i,percent
EL,Greece,I_IUVOTE,2020,,,Eurostat: isoc_ci_ac_i,percent
EL,Greece,I_IUVOTE,2021,3.44,,Eurostat: isoc_ci_ac_i,percent
EL,Greece,I_IUVOTE,2022,5.06,,Eurostat: isoc_ci_ac_i,percent
EL,Greece,I_IUVOTE,2023,3.63,,Eurostat: isoc_ci_ac_i,percent
EL,Greece,I_IUVOTE,2024,9.34,,Eurostat: isoc_ci_ac_i,percent
EL,Greece,I_IUVOTE,2025,9.15,,Eurostat: isoc_ci_ac_i,percent
EL,Greece,I_IUPOL2,2014,,,Eurostat: isoc_ci_ac_i,percent
EL,Greece,I_IUPOL2,2015,,,Eurostat: isoc_ci_ac_i,percent
EL,Greece,I_IUPOL2,2016,,,Eurostat: isoc_ci_ac_i,percent
EL,Greece,I_IUPOL2,2017,,,Eurostat: isoc_ci_ac_i,percent
EL,Greece,I_IUPOL2,2018,,,Eurostat: isoc_ci_ac_i,percent
EL,Greece,I_IUPOL2,2019,,,Eurostat: isoc_ci_ac_i,percent
EL,Greece,I_IUPOL2,2020,,,Eurostat: isoc_ci_ac_i,percent
EL,Greece,I_IUPOL2,2021,10.6,,Eurostat: isoc_ci_ac_i,percent
EL,Greece,I_IUPOL2,2022,16.73,,Eurostat: isoc_ci_ac_i,percent
EL,Greece,I_IUPOL2,2023,18.96,,Eurostat: isoc_ci_ac_i,percent
EL,Greece,I_IUPOL2,2024,26.83,,Eurostat: isoc_ci_ac_i,percent
EL,Greece,I_IUPOL2,2025,14.28,,Eurostat: isoc_ci_ac_i,percent
EL,Greece,I_IUCPP,2014,,,Eurostat: isoc_ci_ac_i,percent
EL,Greece,I_IUCPP,2015,12.4,,Eurostat: isoc_ci_ac_i,percent
EL,Greece,I_IUCPP,2016,,,Eurostat: isoc_ci_ac_i,percent
EL,Greece,I_IUCPP,2017,9.76,,Eurostat: isoc_ci_ac_i,percent
EL,Greece,I_IUCPP,2018,,,Eurostat: isoc_ci_ac_i,percent
EL,Greece,I_IUCPP,2019,11.35,,Eurostat: isoc_ci_ac_i,percent
EL,Greece,I_IUCPP,2020,,,Eurostat: isoc_ci_ac_i,percent
EL,Greece,I_IUCPP,2021,11.52,,Eurostat: isoc_ci_ac_i,percent
EL,Greece,I_IUCPP,2022,18.28,,Eurostat: isoc_ci_ac_i,percent
EL,Greece,I_IUCPP,2023,19.89,,Eurostat: isoc_ci_ac_i,percent
EL,Greece,I_IUCPP,2024,28.37,,Eurostat: isoc_ci_ac_i,percent
EL,Greece,I_IUCPP,2025,15.57,,Eurostat: isoc_ci_ac_i,percent
EL,Greece,I_IUVOD,2014,,,Eurostat: isoc_ci_ac_i,percent
EL,Greece,I_IUVOD,2015,,,Eurostat: isoc_ci_ac_i,percent
EL,Greece,I_IUVOD,2016,8.19,,Eurostat: isoc_ci_ac_i,percent
EL,Greece,I_IUVOD,2017,,,Eurostat: isoc_ci_ac_i,percent
EL,Greece,I_IUVOD,2018,7.65,,Eurostat: isoc_ci_ac_i,percent
EL,Greece,I_IUVOD,2019,,,Eurostat: isoc_ci_ac_i,percent
EL,Greece,I_IUVOD,2020,25.46,,Eurostat: isoc_ci_ac_i,percent
EL,Greece,I_IUVOD,2021,,,Eurostat: isoc_ci_ac_i,percent
EL,Greece,I_IUVOD,2022,32.67,,Eurostat: isoc_ci_ac_i,percent
EL,Greece,I_IUVOD,2023,,,Eurostat: isoc_ci_ac_i,percent
EL,Greece,I_IUVOD,2024,34.94,,Eurostat: isoc_ci_ac_i,percent
EL,Greece,I_IUVOD,2025,,,Eurostat: isoc_ci_ac_i,percent
EL,Greece,deprivation,2015,17.6,,Eurostat: ilc_mdsd11,percent
EL,Greece,deprivation,2016,18.4,,Eurostat: ilc_mdsd11,percent
EL,Greece,deprivation,2017,18.3,,Eurostat: ilc_mdsd11,percent
EL,Greece,deprivation,2018,16.1,,Eurostat: ilc_mdsd11,percent
EL,Greece,deprivation,2019,15.8,,Eurostat: ilc_mdsd11,percent
EL,Greece,deprivation,2020,14.9,,Eurostat: ilc_mdsd11,percent
EL,Greece,deprivation,2021,13.9,,Eurostat: ilc_mdsd11,percent
EL,Greece,deprivation,2022,13.9,,Eurostat: ilc_mdsd11,percent
EL,Greece,deprivation,2023,13.5,,Eurostat: ilc_mdsd11,percent
EL,Greece,deprivation,2024,14.0,,Eurostat: ilc_mdsd11,percent
EL,Greece,deprivation,2025,14.9,,Eurostat: ilc_mdsd11,percent
ES,Spain,I_IUSNET,2014,51.11,,Eurostat: isoc_ci_ac_i,percent
ES,Spain,I_IUSNET,2015,50.93,,Eurostat: isoc_ci_ac_i,percent
ES,Spain,I_IUSNET,2016,53.79,,Eurostat: isoc_ci_ac_i,percent
ES,Spain,I_IUSNET,2017,57.17,,Eurostat: isoc_ci_ac_i,percent
ES,Spain,I_IUSNET,2018,58.06,,Eurostat: isoc_ci_ac_i,percent
ES,Spain,I_IUSNET,2019,58.61,,Eurostat: isoc_ci_ac_i,percent
ES,Spain,I_IUSNET,2020,64.68,,Eurostat: isoc_ci_ac_i,percent
ES,Spain,I_IUSNET,2021,64.66,,Eurostat: isoc_ci_ac_i,percent
ES,Spain,I_IUSNET,2022,63.22,,Eurostat: isoc_ci_ac_i,percent
ES,Spain,I_IUSNET,2023,64.49,,Eurostat: isoc_ci_ac_i,percent
ES,Spain,I_IUSNET,2024,64.7,,Eurostat: isoc_ci_ac_i,percent
ES,Spain,I_IUSNET,2025,69.5,,Eurostat: isoc_ci_ac_i,percent
ES,Spain,I_IUVOTE,2014,,,Eurostat: isoc_ci_ac_i,percent
ES,Spain,I_IUVOTE,2015,9.76,,Eurostat: isoc_ci_ac_i,percent
ES,Spain,I_IUVOTE,2016,,,Eurostat: isoc_ci_ac_i,percent
ES,Spain,I_IUVOTE,2017,11.22,,Eurostat: isoc_ci_ac_i,percent
ES,Spain,I_IUVOTE,2018,,,Eurostat: isoc_ci_ac_i,percent
ES,Spain,I_IUVOTE,2019,10.89,,Eurostat: isoc_ci_ac_i,percent
ES,Spain,I_IUVOTE,2020,,,Eurostat: isoc_ci_ac_i,percent
ES,Spain,I_IUVOTE,2021,11.08,,Eurostat: isoc_ci_ac_i,percent
ES,Spain,I_IUVOTE,2022,12.65,,Eurostat: isoc_ci_ac_i,percent
ES,Spain,I_IUVOTE,2023,12.16,,Eurostat: isoc_ci_ac_i,percent
ES,Spain,I_IUVOTE,2024,13.85,,Eurostat: isoc_ci_ac_i,percent
ES,Spain,I_IUVOTE,2025,11.73,,Eurostat: isoc_ci_ac_i,percent
ES,Spain,I_IUPOL2,2014,,,Eurostat: isoc_ci_ac_i,percent
ES,Spain,I_IUPOL2,2015,,,Eurostat: isoc_ci_ac_i,percent
ES,Spain,I_IUPOL2,2016,,,Eurostat: isoc_ci_ac_i,percent
ES,Spain,I_IUPOL2,2017,,,Eurostat: isoc_ci_ac_i,percent
ES,Spain,I_IUPOL2,2018,,,Eurostat: isoc_ci_ac_i,percent
ES,Spain,I_IUPOL2,2019,,,Eurostat: isoc_ci_ac_i,percent
ES,Spain,I_IUPOL2,2020,,,Eurostat: isoc_ci_ac_i,percent
ES,Spain,I_IUPOL2,2021,17.03,,Eurostat: isoc_ci_ac_i,percent
ES,Spain,I_IUPOL2,2022,17.43,,Eurostat: isoc_ci_ac_i,percent
ES,Spain,I_IUPOL2,2023,16.42,,Eurostat: isoc_ci_ac_i,percent
ES,Spain,I_IUPOL2,2024,17.61,,Eurostat: isoc_ci_ac_i,percent
ES,Spain,I_IUPOL2,2025,15.13,,Eurostat: isoc_ci_ac_i,percent
ES,Spain,I_IUCPP,2014,,,Eurostat: isoc_ci_ac_i,percent
ES,Spain,I_IUCPP,2015,17.58,,Eurostat: isoc_ci_ac_i,percent
ES,Spain,I_IUCPP,2016,,,Eurostat: isoc_ci_ac_i,percent
ES,Spain,I_IUCPP,2017,20.14,,Eurostat: isoc_ci_ac_i,percent
ES,Spain,I_IUCPP,2018,,,Eurostat: isoc_ci_ac_i,percent
ES,Spain,I_IUCPP,2019,16.9,,Eurostat: isoc_ci_ac_i,percent
ES,Spain,I_IUCPP,2020,,,Eurostat: isoc_ci_ac_i,percent
ES,Spain,I_IUCPP,2021,20.71,,Eurostat: isoc_ci_ac_i,percent
ES,Spain,I_IUCPP,2022,22.13,,Eurostat: isoc_ci_ac_i,percent
ES,Spain,I_IUCPP,2023,21.11,,Eurostat: isoc_ci_ac_i,percent
ES,Spain,I_IUCPP,2024,23.02,,Eurostat: isoc_ci_ac_i,percent
ES,Spain,I_IUCPP,2025,20.25,,Eurostat: isoc_ci_ac_i,percent
ES,Spain,I_IUVOD,2014,,,Eurostat: isoc_ci_ac_i,percent
ES,Spain,I_IUVOD,2015,,,Eurostat: isoc_ci_ac_i,percent
ES,Spain,I_IUVOD,2016,21.72,,Eurostat: isoc_ci_ac_i,percent
ES,Spain,I_IUVOD,2017,,,Eurostat: isoc_ci_ac_i,percent
ES,Spain,I_IUVOD,2018,33.9,,Eurostat: isoc_ci_ac_i,percent
ES,Spain,I_IUVOD,2019,,,Eurostat: isoc_ci_ac_i,percent
ES,Spain,I_IUVOD,2020,55.07,,Eurostat: isoc_ci_ac_i,percent
ES,Spain,I_IUVOD,2021,,,Eurostat: isoc_ci_ac_i,percent
ES,Spain,I_IUVOD,2022,61.95,,Eurostat: isoc_ci_ac_i,percent
ES,Spain,I_IUVOD,2023,,,Eurostat: isoc_ci_ac_i,percent
ES,Spain,I_IUVOD,2024,66.93,,Eurostat: isoc_ci_ac_i,percent
ES,Spain,I_IUVOD,2025,,,Eurostat: isoc_ci_ac_i,percent
ES,Spain,deprivation,2015,7.4,,Eurostat: ilc_mdsd11,percent
ES,Spain,deprivation,2016,8.5,,Eurostat: ilc_mdsd11,percent
ES,Spain,deprivation,2017,8.3,,Eurostat: ilc_mdsd11,percent
ES,Spain,deprivation,2018,8.7,,Eurostat: ilc_mdsd11,percent
ES,Spain,deprivation,2019,7.7,,Eurostat: ilc_mdsd11,percent
ES,Spain,deprivation,2020,8.5,,Eurostat: ilc_mdsd11,percent
ES,Spain,deprivation,2021,8.3,,Eurostat: ilc_mdsd11,percent
ES,Spain,deprivation,2022,7.7,,Eurostat: ilc_mdsd11,percent
ES,Spain,deprivation,2023,9.0,,Eurostat: ilc_mdsd11,percent
ES,Spain,deprivation,2024,8.3,,Eurostat: ilc_mdsd11,percent
ES,Spain,deprivation,2025,8.1,,Eurostat: ilc_mdsd11,percent
FR,France,I_IUSNET,2014,38.53,,Eurostat: isoc_ci_ac_i,percent
